ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam,text
1304086,1,14,3,Abhishek Sharma,Rashid Khan,AK Markram,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,"<strong>this time the googly gets punished as it should! </strong> Fractionally short on off, Abhishek picks it very early and spanks this over extra cover to the rope."
1304086,1,14,4,Abhishek Sharma,Rashid Khan,AK Markram,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,"another googly on a good length on off, this time plays it with soft hands through cover timed softly enough to come back for two."
1304086,1,14,5,Abhishek Sharma,Rashid Khan,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"lands this full and very wide almost on the guideline, swept along the ground through midwicket for one."
1304086,1,14,6,AK Markram,Rashid Khan,Abhishek Sharma,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,"googly is landing horribly today for Rashid and this ball once again gets the treatment it deserves over midwicket. Too short on middle, Markram picks it spinning into him, shuffles across and pummels it over midwicket landing inches short of the rope before thudding into the foam triangle."
1304086,1,15,1,Abhishek Sharma,AS Joseph,AK Markram,NA,0,0,0,0,1,Abhishek Sharma,bowled,NA,Sunrisers Hyderabad,"<strong>drag on!</strong> Slower ball at 125 kph lands in the slot as a half-volley on off stump, Abhishek goes for a massive heave but the pace throws his timing off and he miscues this off an inside edge into middle and leg stump."
1304086,1,15,2,N Pooran,AS Joseph,AK Markram,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,Joseph greets his West Indian teammate with a sharp bouncer that gets Pooran ducking.
1304086,1,15,3,N Pooran,AS Joseph,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"full on off at 148 kph, blunted to mid-off and Pooran bolts for a run to get Markram back on strike."
1304086,1,15,4,AK Markram,AS Joseph,N Pooran,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"very full on middle, driven to long-on for one."
1304086,1,15,5,N Pooran,AS Joseph,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"slower ball at 127 kph lands full on off, prodded into the covers for one."
1304086,1,15,6,AK Markram,AS Joseph,N Pooran,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,goes for yorker and winds up sending down a shin high full toss on the pads flicked to deep midwicket for two.
1304086,1,16,1,N Pooran,Mohammed Shami,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"full on the stumps, flicked away square for one."
1304086,1,16,2,AK Markram,Mohammed Shami,N Pooran,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"goes for yorker, winds up bowling a shin high full toss on middle at 142 kph that is punched to long-off for one."
1304086,1,16,3,N Pooran,Mohammed Shami,AK Markram,NA,0,0,0,0,1,N Pooran,caught,Shubman Gill,Sunrisers Hyderabad,"half-volley at 138 kph, Pooran powers it flat to long-on but doesn't get the elevation to clear the man on the rope. Safe catch taken at head height a yard in fro the rope by Shubman Gill. Three wickets now, <b>Sham-wow indeed!</b>"
1304086,1,16,4,Washington Sundar,Mohammed Shami,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"goes for wide yorker, another low full toss on fourth stump at shin height, very clever glide with an open face by Sundar that looks destined for four before Yash Dayal throws his body to the right at short third man to keep it to one."
1304086,1,16,5,AK Markram,Mohammed Shami,Washington Sundar,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,"<b>Rashid's day in the field goes from bad to worse with a horrendous misjudgment at deep midwicket!</b> Short ball banged in by Shami, should be a fourth wicket for him as Markram slams a front foot pull straight to Rashid at deep midwicket, but he charges in rather than staying on the rope only to see the ball sail over his head and land inches beyond the rope. <b>Clear missed chance. Instead of being out, Markram has a half-century. </b>"
1304086,1,16,6,AK Markram,Mohammed Shami,Washington Sundar,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"pitched up on fourth stump at 141 kph, driven firmly to long-off for one."
1304086,1,17,1,AK Markram,Yash Dayal,Washington Sundar,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"slower ball lands full on off at 105 kph, Markram keeps the hands back to punch this softly through mid-off for one."
1304086,1,17,2,Washington Sundar,Yash Dayal,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"knee high full toss on the legs, flicked through backward square for one."
1304086,1,17,3,AK Markram,Yash Dayal,Washington Sundar,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,"full outside off, driven wide of Rashid at cover sweeper, who tumbles to stop this and keep it to two."
1304086,1,17,4,AK Markram,Yash Dayal,Washington Sundar,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"full and wide, driven firmly to extra cover, diving stop by Hardik on the ring keeps it to one."
1304086,1,17,5,Washington Sundar,Yash Dayal,AK Markram,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"yorker on off at 137 kph, jammed out to long-on for one."
1304086,1,17,6,AK Markram,Yash Dayal,Washington Sundar,NA,0,0,0,0,1,AK Markram,caught,DA Miller,Sunrisers Hyderabad,"slower ball lands on a good length on sixth stump at 106 kph, results in a miscued top-edged swat on a cross bat shot off the toe aiming to go down the ground. David Miller charges in 25 yards off the rope almost to the edge of the 30-yard circle and lunges forward to hold on to a good catch."
1304086,1,18,1,Washington Sundar,AS Joseph,Shashank Singh,wides,0,1,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"good length slower ball slides down leg beating a flick, deflection on the way through from the looks of it lands short of the keeper, but a wide is called."
1304086,1,18,2,Washington Sundar,AS Joseph,Shashank Singh,NA,0,0,0,0,1,Washington Sundar,run out,AS Joseph,Sunrisers Hyderabad,"<strong>super athletic effort from Joseph off his own bowling! </strong>Length ball into the hips, Sundar beaten for pace trying to swivel pull and belatedly sets off for a leg bye as the ball dribbles in front of square around short leg. Sundar was off balance with his body weight carrying him behind the stumps on the off side to slow his attempt for a run. Joseph charges forward, fields, spins, fires and nabs Sundar a foot short at the non-striker's end with a direct hit."
1304086,1,18,3,Shashank Singh,AS Joseph,M Jansen,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,"<strong>how about this to get off the mark!</strong> Fullish length ball on sixth stump at 150 kph, punched on the up through extra cover and beats the sweeper's diving effort to the rope."
1304086,1,18,4,Shashank Singh,AS Joseph,M Jansen,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,"good length ball on the body, flicked into the leg side and they scamper back for two."
1304086,1,18,5,Shashank Singh,AS Joseph,M Jansen,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"back of a length on fifth stump, opens the face to guide this to short third man for one."
1304086,1,18,6,M Jansen,AS Joseph,Shashank Singh,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,"bouncer over middle at 146 kph, Jansen leans back to uppercut this over third man but misses."
1304086,1,18,7,M Jansen,AS Joseph,Shashank Singh,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"length ball on middle, leans back to pull over long-on but miscues it well short of long-on for one."
1304086,1,19,1,M Jansen,LH Ferguson,Shashank Singh,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,"starts with a slower ball that Jansen picks at 123 kph on a good length on fifth stump, Jansen reaches out with his lanky limbs and slaps this over wide long-on over the rope."
1304086,1,19,2,M Jansen,LH Ferguson,Shashank Singh,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,"full and wide yorker, goes to drive but can't reach this 144 kph delivery."
1304086,1,19,3,M Jansen,LH Ferguson,Shashank Singh,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,"length ball on the wide guideline at 149 kph, Jansen toe drags a heave wide of the stumps and the ball is cut off by the keeper on a bounce. Tight single pinched."
1304086,1,19,4,Shashank Singh,LH Ferguson,M Jansen,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,"<strong>ka-pow!</strong> Another slower ball picked at 130 kph, Shashank goes back and across to bully a pull flat over midwicket."
1304086,1,19,5,Shashank Singh,LH Ferguson,M Jansen,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,"<strong>Shashank can do no wrong! Where has he been all this time?!</strong> Lockie gets yorker terribly wrong, Shashank picks the right ball to shuffle across and ramp over fine leg, it winds up as a thigh high full toss that is redirected behind square and goes all the way."
1304086,1,19,6,Shashank Singh,LH Ferguson,M Jansen,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,
1304086,2,0,1,WP Saha,B Kumar,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"wide length ball, played with an open face to point"
1304086,2,0,2,WP Saha,B Kumar,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"outswinger, late swing, beats a tentative forward push from Saha"
1304086,2,0,3,WP Saha,B Kumar,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"inswinger now, headed towards top of off, pushed to cover"
1304086,2,0,4,WP Saha,B Kumar,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short of a length, outside off, pushed to mid-on for one"
1304086,2,0,5,Shubman Gill,B Kumar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"on a length, wicket to wicket, pushed to mid-on"
1304086,2,0,6,Shubman Gill,B Kumar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short of a length, some width, but he has a deep point to keep them down to one"
1304086,2,1,1,Shubman Gill,M Jansen,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"on a length, on off, defended back to him"
1304086,2,1,2,WP Saha,M Jansen,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"too full, and Saha closes the face and goes in the air over square leg for four. Right in his arc"
1304086,2,1,3,WP Saha,M Jansen,Shubman Gill,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans,"similar slot length but on the pads this time, and Saha goes harder with the pick-up shot, going well over long leg for a six"
1304086,2,1,4,WP Saha,M Jansen,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"pulls the length back, Saha drops this at his feet and they rush through for the single"
1304086,2,1,5,Shubman Gill,M Jansen,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"lovely, on a length, around middle and off, and then seaming away to beat Gill"
1304086,2,1,6,Shubman Gill,M Jansen,WP Saha,wides,0,5,5,0,0,NA,NA,NA,Gujarat Titans,"heavy ball, rising all the time, but down the leg side, and Pooran can't catch up with it"
1304086,2,1,7,Shubman Gill,M Jansen,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short of a length, worked into the leg side for one"
1304086,2,2,1,Shubman Gill,B Kumar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"short of a length, slight movement away, beats his attempt at a late-cut"
1304086,2,2,2,Shubman Gill,B Kumar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"on a length, swinging in, soft hands, takes a single to short cover"
1304086,2,2,3,WP Saha,B Kumar,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"Saha gives him the charge, Bhuvneshwar shortens the length, Saha pulls, there is a deep square leg in place, but Tripathi misfields there to turn one into four"
1304086,2,2,4,WP Saha,B Kumar,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"looks like the slower ball, on a length, worked away off the pads for one"
1304086,2,2,5,Shubman Gill,B Kumar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"on a length, outside off, pushed past cover for one"
1304086,2,2,6,WP Saha,B Kumar,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"short of a length, into the pads, with fine leg up inside the circle. Saha helps it past that man for four"
1304086,2,3,1,Shubman Gill,T Natarajan,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"on a length, middle and leg, worked to leg"
1304086,2,3,2,Shubman Gill,T Natarajan,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"lovely shot. Natarajan bowls full, just outside off, and Gill has flicked this wide of mid-on for four. Great use of wrists"
1304086,2,3,3,Shubman Gill,T Natarajan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"on a length, outside off, opens the face, gets a single"
1304086,2,3,4,WP Saha,T Natarajan,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"slower ball, short of a length, outside off, completely does him in for pace. Saha way too early into the shot"
1304086,2,3,5,WP Saha,T Natarajan,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"on a length, wicket to wicket, hits the pad, but too high"
1304086,2,3,6,WP Saha,T Natarajan,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"wide length ball, and Saha chips it over cover, using the field restrictions to perfection. Not great timing but enough to clear the ring"
1304086,2,4,1,Shubman Gill,M Jansen,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"on a length, hits the inner half of the bat as he looks for a single to leg"
1304086,2,4,2,Shubman Gill,M Jansen,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"slower ball, 123ks, on a length, cuts away from just outside off, beats his poke"
1304086,2,4,3,Shubman Gill,M Jansen,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"full, driven hard, but straight to mid-off. They do take the single, though, because the fielder is right at the edge of the circle"
1304086,2,4,4,WP Saha,M Jansen,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"Saha has been sensational today. As soon as he gets remotely driveable length, he has been going over the infield. This is on a length, but he goes after it, and deliberately over mid-off"
1304086,2,4,5,WP Saha,M Jansen,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short of a length, pulled to long leg for one"
1304086,2,4,6,Shubman Gill,M Jansen,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short of a length, into the hip, worked wide of midwicket for one"
1304086,2,5,1,Shubman Gill,T Natarajan,WP Saha,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans,"on a length, middle and leg, clipped to deep midwicket for two"
1304086,2,5,2,Shubman Gill,T Natarajan,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"moves the line to off, and Gill pushes it to deep cover for one"
1304086,2,5,3,WP Saha,T Natarajan,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"oh that is poor. Well down the leg side, and Saha just helps it along, fine of short fine leg"
1304086,2,5,4,WP Saha,T Natarajan,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"Saha gives him the charge, and even though Natarajan shortens the length, Saha pulls him fine of deep square leg for four"
1304086,2,5,5,WP Saha,T Natarajan,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"yorker, middle and leg, dug out towards long-on for one"
1304086,2,5,6,Shubman Gill,T Natarajan,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,Saha's onslaught means Gill has set himself up for a long knock. Defends a length ball to end the powerplay
1304086,2,6,1,WP Saha,Washington Sundar,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"full, driven to long-off for one"
1304086,2,6,2,Shubman Gill,Washington Sundar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"nice drop on this, defended to leg as this is shorter than expected"
1304086,2,6,3,Shubman Gill,Washington Sundar,WP Saha,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans,"this one is in the batter's swinging arc, and Gill lofts him over wide long-on for a six. Keeps the head down after he hits"
1304086,2,6,4,Shubman Gill,Washington Sundar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"flatter, shorter, Gill looks for a single to leg but can't place it wide of midwicket"
1304086,2,6,5,Shubman Gill,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short of a length, punched down to long-on"
1304086,2,6,6,WP Saha,Washington Sundar,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,makes room to punch this down to long-off for one
1304086,2,7,1,WP Saha,Umran Malik,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"hits the thigh pad, bowled at 144ks, Saha late into this"
1304086,2,7,2,WP Saha,Umran Malik,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"hurried into the pull, 147ks, gut gets a single wide of midwicket"
1304086,2,7,3,Shubman Gill,Umran Malik,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"short of a length, 147ks, punched to midwicket"
1304086,2,7,4,Shubman Gill,Umran Malik,WP Saha,NA,0,0,0,0,1,Shubman Gill,bowled,NA,Gujarat Titans,"top of off, 144ks. Gill is looking to make room and use his pace to go over the cover, but Malik keeps his length, keeps his line, and crashes through to the off stump"
1304086,2,7,5,HH Pandya,Umran Malik,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"<strong>pace like fire</strong>. Malik is at his shoulder at 145ks. Pandya surprised by the pace and bounce, in no position, fends, is hit on the shoulder"
1304086,2,7,6,HH Pandya,Umran Malik,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"<b>152ks</b>, but there is no mid-off as he has the field for the short ball. This is short of a length, and Pandya pushes this through mid-off for four"
1304086,2,8,1,WP Saha,Washington Sundar,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"on a length, outside off, pushed to long-off"
1304086,2,8,2,HH Pandya,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"into the pads, paddled away, but can't beat fine leg"
1304086,2,8,3,WP Saha,Washington Sundar,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"down the wicket, Washington pulls the length back, punched to long-on for one"
1304086,2,8,4,HH Pandya,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"some turn, but a touch short, punched to long-off for one"
1304086,2,8,5,WP Saha,Washington Sundar,HH Pandya,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"top shot. Saha backs away early, expecting a quick flat delivery, and punches this through extra cover. He has taken this from leg stump"
1304086,2,8,6,WP Saha,Washington Sundar,HH Pandya,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"this one grips a little, and hits the inner half of the bat. Goes straight to midwicket"
1304086,2,9,1,HH Pandya,Umran Malik,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"oh that is harsh on Malik. Draws the mis-hit from Pandya, but it not only falls short of mid-on, it also squeezes past him for four"
1304086,2,9,2,HH Pandya,Umran Malik,WP Saha,NA,0,0,0,0,1,HH Pandya,caught,M Jansen,Gujarat Titans,"great field placement. The third man is fine, almost a back stop. Malik bowls the bouncer, Pandya is clearly late on it, and the top edge goes to that fine third man. Malik is blowing kisses in the sky. He is on top of the world"
1304086,2,9,3,DA Miller,Umran Malik,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"<b>what a sublime shot to get off the mark.</b> Umran bangs this in short on fifth stump, Miller just rides the pace and glides this wide of the keeper and third man to the rope."
1304086,2,9,4,DA Miller,Umran Malik,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"back of a length on the body, defended to midwicket."
1304086,2,9,5,DA Miller,Umran Malik,WP Saha,legbyes,0,1,1,0,0,NA,NA,NA,Gujarat Titans,"length ball slanted into the body at 144 kph, goes to flick and is late off the body to deep fine leg for an extra."
1304086,2,9,6,WP Saha,Umran Malik,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"good length ball on middle at 143 kph, Saha shuffles across to flick to deep fine leg for one."
1304086,2,10,1,WP Saha,Washington Sundar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length ball on middle, goes back to flick through to long-on for one <strong>to bring up a half-century off 28 balls. </strong> 9th career IPL half-century."
1304086,2,10,2,DA Miller,Washington Sundar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"good length ball on off, defended to cover."
1304086,2,10,3,DA Miller,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length on the legs, flicked wide of short fine leg for one."
1304086,2,10,4,WP Saha,Washington Sundar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short on the body, pulls this firmly but straight to deep backward square for one."
1304086,2,10,5,DA Miller,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length ball skids on flat toward middle, Miller is hustled going onto the back foot and bottom edges a pull off his pads before it caroms through point for one."
1304086,2,10,6,WP Saha,Washington Sundar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"good length ball skids on to middle and leg, Saha backs away to punch through cover for one."
1304086,2,11,1,WP Saha,M Jansen,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short on the body, pulls this gently to deep midwicket for one."
1304086,2,11,2,DA Miller,M Jansen,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length on off, goes back to flick into midwicket for one."
1304086,2,11,3,WP Saha,M Jansen,DA Miller,wides,0,1,1,0,0,NA,NA,NA,Gujarat Titans,124 kph wide yorker lands beyond the guidelines and is left alone. Extra called.
1304086,2,11,4,WP Saha,M Jansen,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short on fifth stump at 131 kph, mistimes a pull into the ground and dribbles through midwicket for one."
1304086,2,11,5,DA Miller,M Jansen,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"knee high full toss on the legs at 134 kph, a genuine meatball, but it seems that Miller had his fill during the innings break and gently taps it through square leg for one."
1304086,2,11,6,WP Saha,M Jansen,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"slower length ball on seventh stump at 120 kph, Saha not fooled and swats this back over Jansen to the long-on rope."
1304086,2,11,7,WP Saha,M Jansen,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"<strong>dropped! </strong> In the slot on fourth stump at 135 kph, driven firmly in the air toward Sundar at mid-on. Sundar shuffles to his left and reaches up above his head but this shot has plenty of mustard on it to squirt through his hands and continues on to the rope. Went just off his fingertips. Maybe harsh to call it a chance but he made contact with it."
1304086,2,12,1,DA Miller,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"fullish length on the stumps, flicked away for one."
1304086,2,12,2,WP Saha,Washington Sundar,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"shuffles down the track to a length ball, beaten in flight badly but continues through with a pull that goes well wide of deep midwicket to the rope."
1304086,2,12,3,WP Saha,Washington Sundar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short outside off, backs away to toe-slap this to long-off for one."
1304086,2,12,4,DA Miller,Washington Sundar,WP Saha,wides,0,2,2,0,0,NA,NA,NA,Gujarat Titans,"flighted full and down leg, fumble behind the stumps after a missed sweep by Miller and Saha alertly calls for a sharp second run on a wide."
1304086,2,12,5,WP Saha,Washington Sundar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"fullish length on leg stump, backs away to clear the front leg and scoops this over Sundar well short of long-on for one."
1304086,2,12,6,DA Miller,Washington Sundar,WP Saha,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans,"back of a length on fourth stump, slapped away wide of the cover sweeper for two."
1304086,2,12,7,DA Miller,Washington Sundar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length on off, goes back to flick wide of long-on but they can only get one."
1304086,2,13,1,DA Miller,Umran Malik,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"good length ball angled into the body, flicked through the leg side for one."
1304086,2,13,2,WP Saha,Umran Malik,DA Miller,NA,0,0,0,0,1,WP Saha,bowled,NA,Gujarat Titans,<b>bullseye! 152 kph heat-seeking missile explodes at the base of middle and leg stump!</b> It was going to take something electric to remove Saha and Umran provides that by lighting up the stumps before Saha can jam the bat down in time while trying to back away to access the off side.
1304086,2,13,3,R Tewatia,Umran Malik,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"good length ball speared into the pads at 147 kph, Tewatia is late on a flick and hit on the pads, the ball dribbles back to Umran."
1304086,2,13,4,R Tewatia,Umran Malik,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"short on fourth stump, classy shot from Tewatia leaning back to ramp this over the keeper to the third man rope, lands just short one bounce before going over."
1304086,2,13,5,R Tewatia,Umran Malik,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length on fourth stump at 144 kph, tap and run behind point for one."
1304086,2,13,6,DA Miller,Umran Malik,R Tewatia,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"fullish length on fourth stump, prodded into the off side."
1304086,2,14,1,R Tewatia,B Kumar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"good length ball angled across sixth stump, sliced high over backward point for one."
1304086,2,14,2,DA Miller,B Kumar,R Tewatia,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"<strong>dropped!</strong> Length ball angled across seventh stump at 132 kph, Miller slaps this straight back to Bhuvi at waist height just outside his left thigh. Very good catching height for a return chance but Bhuvi shells it. 8/10 on difficulty because of the speed it came back at short range but he got two hands around it. Just clanged out."
1304086,2,14,3,DA Miller,B Kumar,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"yorker on middle at 126 kph, jammed out to long-on for one."
1304086,2,14,4,R Tewatia,B Kumar,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"slower length ball angled across sixth stump at 129 kph, Tewatia kept the hands back long enough to slice this wide of the point sweeper and beats the diving effort at the rope."
1304086,2,14,5,R Tewatia,B Kumar,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,attempted yorker on middle is an ankle high full toss flicked through midwicket for one.
1304086,2,14,6,DA Miller,B Kumar,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"short and wide, there to punish but Miller's cut picks out extra cover on the ring and Williamson dives to cut it off for one."
1304086,2,15,1,DA Miller,Umran Malik,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"<strong>missed runout! </strong>Back of a length on off at 144 kph, backs away and taps this behind point. Abhishek Sharma unleashes a throw to the non-striker's end that is wide with Miller a foot short if it hit."
1304086,2,15,2,R Tewatia,Umran Malik,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"back of a length on off stump at 147 kph, tapped behind point for one."
1304086,2,15,3,DA Miller,Umran Malik,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"fullish length on middle and leg, mistimes a flick into the leg side for one."
1304086,2,15,4,R Tewatia,Umran Malik,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,"slower ball lands full on the legs at 130 kph, flicked through square leg for one."
1304086,2,15,5,DA Miller,Umran Malik,R Tewatia,NA,0,0,0,0,1,DA Miller,bowled,NA,Gujarat Titans,"<b>bullseye again! A 50-pointer rips out the middle of middle stump at 148 kph!</b> Fired on a good length, Miller goes for a big heave over the leg side and instead of hearing bat on ball, it's the harsh and unmistakeable sound of ball onto timber!"
